,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,day_of_week,month,score_diff,score_total,winner,loser,spread_winner,spread_loser,over_under_winner,over_under_diff
137,2003,10,False,KC,41.0,20.0,CLE,KC,9.0,43.5,Arrowhead Stadium,False,39.0,11.0,57.0,,Sunday,November,21.0,61.0,KC,CLE,KC,CLE,OVER,17.5
138,2003,10,False,JAX,28.0,23.0,IND,IND,-6.0,44.0,EverBank Field,False,69.0,23.0,87.0,,Sunday,November,5.0,51.0,JAX,IND,JAX,IND,OVER,7.0
139,2003,10,False,DET,12.0,10.0,CHI,PICK,0.0,37.5,Ford Field,False,72.0,0.0,,indoor,Sunday,November,2.0,22.0,DET,CHI,DET,CHI,UNDER,-15.5
140,2003,10,False,DAL,10.0,6.0,BUF,DAL,4.0,37.0,Texas Stadium,False,50.0,7.0,94.0,,Sunday,November,4.0,16.0,DAL,BUF,PUSH,PUSH,UNDER,-21.0
141,2003,10,False,CIN,34.0,27.0,HOU,CIN,4.0,40.0,Paul Brown Stadium,False,35.0,11.0,56.0,,Sunday,November,7.0,61.0,CIN,HOU,CIN,HOU,OVER,21.0
142,2003,10,False,CAR,27.0,24.0,TB,TB,-3.5,34.5,Bank of America Stadium,False,49.0,11.0,59.0,,Sunday,November,3.0,51.0,CAR,TB,CAR,TB,OVER,16.5
143,2003,10,False,GB,14.0,17.0,PHI,GB,4.5,43.0,Lambeau Field,False,33.0,9.0,72.0,,Monday,November,-3.0,31.0,PHI,GB,PHI,GB,UNDER,-12.0
144,2003,11,False,TEN,10.0,3.0,JAX,TEN,9.0,44.5,Nissan Stadium,False,55.0,5.0,94.0,,Sunday,November,7.0,13.0,TEN,JAX,JAX,TEN,UNDER,-31.5
145,2003,11,False,TB,13.0,20.0,GB,TB,3.5,41.0,Raymond James Stadium,False,70.0,6.0,66.0,,Sunday,November,-7.0,33.0,GB,TB,GB,TB,UNDER,-8.0
146,2003,11,False,SEA,35.0,14.0,DET,SEA,11.0,39.5,CenturyLink Field,False,45.0,16.0,90.0,,Sunday,November,21.0,49.0,SEA,DET,SEA,DET,OVER,9.5
147,2003,11,False,PHI,28.0,10.0,NYG,PHI,3.0,38.0,Lincoln Financial Field,False,46.0,4.0,73.0,,Sunday,November,18.0,38.0,PHI,NYG,PHI,NYG,PUSH,0.0
148,2003,11,False,LVR,28.0,18.0,MIN,MIN,-4.5,46.0,Oakland Coliseum,False,49.0,4.0,84.0,,Sunday,November,10.0,46.0,LVR,MIN,LVR,MIN,PUSH,0.0
149,2003,11,False,NO,23.0,20.0,ATL,NO,9.0,44.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,November,3.0,43.0,NO,ATL,ATL,NO,UNDER,-1.0
150,2003,11,False,NE,12.0,0.0,DAL,NE,4.0,35.0,Gillette Stadium,False,38.0,13.0,37.0,,Sunday,November,12.0,12.0,NE,DAL,NE,DAL,UNDER,-23.0
151,2003,11,False,BUF,10.0,12.0,HOU,BUF,7.0,37.5,Ralph Wilson Stadium,False,43.0,5.0,83.0,,Sunday,November,-2.0,22.0,HOU,BUF,HOU,BUF,UNDER,-15.5
152,2003,11,False,IND,38.0,31.0,NYJ,IND,6.0,43.5,RCA Dome,False,72.0,0.0,,indoor,Sunday,November,7.0,69.0,IND,NYJ,IND,NYJ,OVER,25.5
153,2003,11,False,DEN,37.0,8.0,LAC,DEN,8.5,44.0,Sports Authority Field at Mile High,False,40.0,10.0,39.0,,Sunday,November,29.0,45.0,DEN,LAC,DEN,LAC,OVER,1.0
154,2003,11,False,CLE,44.0,6.0,ARI,CLE,5.0,37.5,FirstEnergy Stadium,False,45.0,7.0,85.0,,Sunday,November,38.0,50.0,CLE,ARI,CLE,ARI,OVER,12.5
155,2003,11,False,CIN,24.0,19.0,KC,KC,-6.0,48.0,Paul Brown Stadium,False,47.0,8.0,90.0,,Sunday,November,5.0,43.0,CIN,KC,CIN,KC,UNDER,-5.0
156,2003,11,False,CHI,21.0,23.0,LAR,LAR,-6.0,41.0,Soldier Field,False,44.0,5.0,98.0,,Sunday,November,-2.0,44.0,LAR,CHI,CHI,LAR,OVER,3.0
157,2003,11,False,CAR,20.0,17.0,WAS,CAR,6.0,37.0,Bank of America Stadium,False,54.0,6.0,69.0,,Sunday,November,3.0,37.0,CAR,WAS,WAS,CAR,PUSH,0.0
158,2003,11,False,MIA,9.0,6.0,BAL,MIA,5.0,33.0,Sun Life Stadium,False,76.0,13.0,62.0,,Sunday,November,3.0,15.0,MIA,BAL,BAL,MIA,UNDER,-18.0
159,2003,11,False,SF,30.0,14.0,PIT,SF,4.0,41.5,Candlestick Park,False,57.0,14.0,86.0,,Monday,November,16.0,44.0,SF,PIT,SF,PIT,OVER,2.5
160,2003,12,False,HOU,20.0,23.0,NE,NE,-5.0,37.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,November,-3.0,43.0,NE,HOU,HOU,NE,OVER,6.0
161,2003,12,False,LAC,27.0,34.0,CIN,CIN,-3.0,43.0,Qualcomm Stadium,False,57.0,6.0,34.0,,Sunday,November,-7.0,61.0,CIN,LAC,CIN,LAC,OVER,18.0
162,2003,12,False,NYJ,13.0,10.0,JAX,NYJ,4.0,43.0,Giants Stadium,False,50.0,7.0,79.0,,Sunday,November,3.0,23.0,NYJ,JAX,JAX,NYJ,UNDER,-20.0
163,2003,12,False,MIN,24.0,14.0,DET,MIN,10.5,47.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Sunday,November,10.0,38.0,MIN,DET,DET,MIN,UNDER,-9.5
164,2003,12,False,MIA,24.0,23.0,WAS,MIA,7.0,35.0,Sun Life Stadium,False,75.0,11.0,65.0,,Sunday,November,1.0,47.0,MIA,WAS,WAS,MIA,OVER,12.0
165,2003,12,False,KC,27.0,24.0,LVR,KC,11.0,44.5,Arrowhead Stadium,False,35.0,16.0,88.0,,Sunday,November,3.0,51.0,KC,LVR,LVR,KC,OVER,6.5
166,2003,12,False,GB,20.0,10.0,SF,GB,3.5,40.0,Lambeau Field,False,40.0,15.0,100.0,,Sunday,November,10.0,30.0,GB,SF,GB,SF,UNDER,-10.0
167,2003,12,False,PHI,33.0,20.0,NO,PHI,5.5,39.5,Lincoln Financial Field,False,49.0,4.0,91.0,,Sunday,November,13.0,53.0,PHI,NO,PHI,NO,OVER,13.5
168,2003,12,False,DAL,24.0,20.0,CAR,DAL,3.0,33.0,Texas Stadium,False,59.0,25.0,62.0,,Sunday,November,4.0,44.0,DAL,CAR,DAL,CAR,OVER,11.0
169,2003,12,False,CLE,6.0,13.0,PIT,CLE,3.0,40.5,FirstEnergy Stadium,False,60.0,14.0,66.0,,Sunday,November,-7.0,19.0,PIT,CLE,PIT,CLE,UNDER,-21.5
170,2003,12,False,BUF,14.0,17.0,IND,IND,-3.0,38.5,Ralph Wilson Stadium,False,56.0,12.0,62.0,,Sunday,November,-3.0,31.0,IND,BUF,PUSH,PUSH,UNDER,-7.5
171,2003,12,False,BAL,44.0,41.0,SEA,BAL,3.0,36.0,M&T Bank Stadium,False,47.0,4.0,94.0,,Sunday,November,3.0,85.0,BAL,SEA,PUSH,PUSH,OVER,49.0
172,2003,12,False,ATL,31.0,38.0,TEN,TEN,-6.5,44.0,Georgia Dome,False,72.0,0.0,,indoor,Sunday,November,-7.0,69.0,TEN,ATL,TEN,ATL,OVER,25.0
173,2003,12,False,DEN,10.0,19.0,CHI,DEN,10.5,38.5,Sports Authority Field at Mile High,False,8.0,9.0,70.0,,Sunday,November,-9.0,29.0,CHI,DEN,CHI,DEN,UNDER,-9.5
174,2003,12,False,ARI,27.0,30.0,LAR,LAR,-7.0,44.0,University of Phoenix Stadium,False,51.0,11.0,17.0,,Sunday,November,-3.0,57.0,LAR,ARI,ARI,LAR,OVER,13.0
175,2003,12,False,TB,19.0,13.0,NYG,TB,6.0,38.0,Raymond James Stadium,False,72.0,8.0,68.0,,Monday,November,6.0,32.0,TB,NYG,PUSH,PUSH,UNDER,-6.0
176,2003,13,False,DAL,21.0,40.0,MIA,DAL,3.0,34.5,Texas Stadium,False,56.0,18.0,72.0,,Thursday,November,-19.0,61.0,MIA,DAL,MIA,DAL,OVER,26.5
177,2003,13,False,DET,22.0,14.0,GB,GB,-6.5,44.0,Ford Field,False,72.0,0.0,,indoor,Thursday,November,8.0,36.0,DET,GB,DET,GB,UNDER,-8.0
178,2003,13,False,SEA,34.0,7.0,CLE,SEA,6.5,42.0,CenturyLink Field,False,40.0,13.0,91.0,,Sunday,November,27.0,41.0,SEA,CLE,SEA,CLE,UNDER,-1.0
179,2003,13,False,LAC,24.0,28.0,KC,KC,-7.5,48.5,Qualcomm Stadium,False,58.0,4.0,48.0,,Sunday,November,-4.0,52.0,KC,LAC,LAC,KC,OVER,3.5
180,2003,13,False,PIT,20.0,24.0,CIN,PIT,3.0,42.0,Heinz Field,False,36.0,14.0,67.0,,Sunday,November,-4.0,44.0,CIN,PIT,CIN,PIT,OVER,2.0
181,2003,13,False,LVR,8.0,22.0,DEN,DEN,-3.0,42.0,Oakland Coliseum,False,54.0,8.0,82.0,,Sunday,November,-14.0,30.0,DEN,LVR,DEN,LVR,UNDER,-12.0
182,2003,13,False,NYG,7.0,24.0,BUF,NYG,3.0,35.5,Giants Stadium,False,43.0,18.0,46.0,,Sunday,November,-17.0,31.0,BUF,NYG,BUF,NYG,UNDER,-4.5
183,2003,13,False,CAR,16.0,25.0,PHI,CAR,1.5,37.0,Bank of America Stadium,False,41.0,5.0,47.0,,Sunday,November,-9.0,41.0,PHI,CAR,PHI,CAR,OVER,4.0
184,2003,13,False,IND,34.0,38.0,NE,IND,3.5,43.5,RCA Dome,False,72.0,0.0,,indoor,Sunday,November,-4.0,72.0,NE,IND,NE,IND,OVER,28.5
185,2003,13,False,HOU,17.0,13.0,ATL,HOU,3.0,42.5,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,November,4.0,30.0,HOU,ATL,HOU,ATL,UNDER,-12.5
186,2003,13,False,CHI,28.0,3.0,ARI,CHI,4.5,36.0,Soldier Field,False,42.0,14.0,52.0,,Sunday,November,25.0,31.0,CHI,ARI,CHI,ARI,UNDER,-5.0
187,2003,13,False,LAR,48.0,17.0,MIN,LAR,6.0,51.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,November,31.0,65.0,LAR,MIN,LAR,MIN,OVER,14.0
188,2003,13,False,BAL,44.0,6.0,SF,BAL,3.0,37.0,M&T Bank Stadium,False,40.0,10.0,52.0,,Sunday,November,38.0,50.0,BAL,SF,BAL,SF,OVER,13.0
189,2003,13,False,JAX,17.0,10.0,TB,TB,-3.0,37.0,EverBank Field,False,48.0,8.0,50.0,,Sunday,November,7.0,27.0,JAX,TB,JAX,TB,UNDER,-10.0
190,2003,13,False,WAS,20.0,24.0,NO,NO,-1.0,42.5,FedEx Field,False,40.0,10.0,55.0,,Sunday,November,-4.0,44.0,NO,WAS,NO,WAS,OVER,1.5
191,2003,13,False,NYJ,24.0,17.0,TEN,TEN,-3.0,42.0,Giants Stadium,False,47.0,17.0,47.0,,Monday,December,7.0,41.0,NYJ,TEN,NYJ,TEN,UNDER,-1.0
192,2003,14,False,ATL,20.0,14.0,CAR,CAR,-1.0,41.0,Georgia Dome,False,72.0,0.0,,indoor,Sunday,December,6.0,34.0,ATL,CAR,ATL,CAR,UNDER,-7.0
193,2003,14,False,TEN,27.0,29.0,IND,TEN,3.5,46.5,Nissan Stadium,False,35.0,3.0,75.0,,Sunday,December,-2.0,56.0,IND,TEN,IND,TEN,OVER,9.5
194,2003,14,False,SF,50.0,14.0,ARI,SF,10.5,40.5,Candlestick Park,False,57.0,12.0,83.0,,Sunday,December,36.0,64.0,SF,ARI,SF,ARI,OVER,23.5
195,2003,14,False,PIT,27.0,7.0,LVR,PIT,5.5,40.5,Heinz Field,False,28.0,11.0,88.0,,Sunday,December,20.0,34.0,PIT,LVR,PIT,LVR,UNDER,-6.5
196,2003,14,False,NYG,7.0,20.0,WAS,NYG,3.0,36.0,Giants Stadium,False,28.0,21.0,72.0,,Sunday,December,-13.0,27.0,WAS,NYG,WAS,NYG,UNDER,-9.0
197,2003,14,False,NO,7.0,14.0,TB,NO,3.0,40.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,December,-7.0,21.0,TB,NO,TB,NO,UNDER,-19.5
198,2003,14,False,NE,12.0,0.0,MIA,NE,3.0,33.5,Gillette Stadium,False,27.0,24.0,85.0,,Sunday,December,12.0,12.0,NE,MIA,NE,MIA,UNDER,-21.5
199,2003,14,False,PHI,36.0,10.0,DAL,PHI,5.5,35.5,Lincoln Financial Field,False,28.0,20.0,63.0,,Sunday,December,26.0,46.0,PHI,DAL,PHI,DAL,OVER,10.5
200,2003,14,False,JAX,27.0,0.0,HOU,JAX,9.5,37.5,EverBank Field,False,46.0,10.0,64.0,,Sunday,December,27.0,27.0,JAX,HOU,JAX,HOU,UNDER,-10.5
201,2003,14,False,GB,34.0,21.0,CHI,GB,7.5,39.0,Lambeau Field,False,28.0,10.0,80.0,,Sunday,December,13.0,55.0,GB,CHI,GB,CHI,OVER,16.0
202,2003,14,False,DET,7.0,14.0,LAC,DET,3.0,43.5,Ford Field,False,72.0,0.0,,indoor,Sunday,December,-7.0,21.0,LAC,DET,LAC,DET,UNDER,-22.5
203,2003,14,False,DEN,45.0,27.0,KC,DEN,3.0,46.5,Sports Authority Field at Mile High,False,45.0,11.0,39.0,,Sunday,December,18.0,72.0,DEN,KC,DEN,KC,OVER,25.5
204,2003,14,False,BUF,17.0,6.0,NYJ,BUF,3.0,37.0,Ralph Wilson Stadium,False,23.0,9.0,66.0,,Sunday,December,11.0,23.0,BUF,NYJ,BUF,NYJ,UNDER,-14.0
205,2003,14,False,BAL,31.0,13.0,CIN,BAL,5.0,38.5,M&T Bank Stadium,False,28.0,16.0,57.0,,Sunday,December,18.0,44.0,BAL,CIN,BAL,CIN,OVER,5.5
206,2003,14,False,MIN,34.0,7.0,SEA,SEA,-1.0,52.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Sunday,December,27.0,41.0,MIN,SEA,MIN,SEA,UNDER,-11.5
207,2003,14,False,CLE,20.0,26.0,LAR,LAR,-5.5,43.5,FirstEnergy Stadium,False,27.0,8.0,76.0,,Monday,December,-6.0,46.0,LAR,CLE,LAR,CLE,OVER,2.5
208,2003,15,False,LVR,20.0,12.0,BAL,BAL,-7.0,38.0,Oakland Coliseum,False,54.0,20.0,73.0,,Sunday,December,8.0,32.0,LVR,BAL,LVR,BAL,UNDER,-6.0
209,2003,15,False,WAS,0.0,27.0,DAL,DAL,-3.0,34.0,FedEx Field,False,34.0,13.0,76.0,,Sunday,December,-27.0,27.0,DAL,WAS,DAL,WAS,UNDER,-7.0
210,2003,15,False,TEN,28.0,26.0,BUF,TEN,5.0,37.0,Nissan Stadium,False,36.0,8.0,92.0,,Sunday,December,2.0,54.0,TEN,BUF,BUF,TEN,OVER,17.0
211,2003,15,False,TB,16.0,3.0,HOU,TB,11.5,36.0,Raymond James Stadium,False,67.0,10.0,84.0,,Sunday,December,13.0,19.0,TB,HOU,TB,HOU,UNDER,-17.0
212,2003,15,False,LAR,27.0,22.0,SEA,LAR,7.0,52.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,December,5.0,49.0,LAR,SEA,SEA,LAR,UNDER,-3.0
213,2003,15,False,LAC,21.0,38.0,GB,GB,-5.0,45.5,Qualcomm Stadium,False,55.0,4.0,74.0,,Sunday,December,-17.0,59.0,GB,LAC,GB,LAC,OVER,13.5
214,2003,15,False,NYJ,6.0,0.0,PIT,NYJ,3.0,36.0,Giants Stadium,False,31.0,17.0,65.0,,Sunday,December,6.0,6.0,NYJ,PIT,NYJ,PIT,UNDER,-30.0
215,2003,15,False,DEN,23.0,20.0,CLE,DEN,11.5,42.0,Sports Authority Field at Mile High,False,39.0,12.0,48.0,,Sunday,December,3.0,43.0,DEN,CLE,CLE,DEN,OVER,1.0
216,2003,15,False,NE,27.0,13.0,JAX,NE,6.0,33.0,Gillette Stadium,False,23.0,14.0,50.0,,Sunday,December,14.0,40.0,NE,JAX,NE,JAX,OVER,7.0
217,2003,15,False,KC,45.0,17.0,DET,KC,14.5,45.0,Arrowhead Stadium,False,28.0,11.0,91.0,,Sunday,December,28.0,62.0,KC,DET,KC,DET,OVER,17.0
218,2003,15,False,IND,38.0,7.0,ATL,IND,7.5,48.0,RCA Dome,False,72.0,0.0,,indoor,Sunday,December,31.0,45.0,IND,ATL,IND,ATL,UNDER,-3.0
219,2003,15,False,CIN,41.0,38.0,SF,CIN,3.0,42.0,Paul Brown Stadium,False,29.0,10.0,92.0,,Sunday,December,3.0,79.0,CIN,SF,PUSH,PUSH,OVER,37.0
220,2003,15,False,CHI,13.0,10.0,MIN,MIN,-3.0,39.5,Soldier Field,False,28.0,9.0,83.0,,Sunday,December,3.0,23.0,CHI,MIN,CHI,MIN,UNDER,-16.5
221,2003,15,False,ARI,17.0,20.0,CAR,CAR,-7.0,38.5,University of Phoenix Stadium,False,52.0,4.0,60.0,,Sunday,December,-3.0,37.0,CAR,ARI,ARI,CAR,UNDER,-1.5
222,2003,15,False,NO,45.0,7.0,NYG,NO,7.5,40.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,December,38.0,52.0,NO,NYG,NO,NYG,OVER,11.5
223,2003,15,False,MIA,27.0,34.0,PHI,MIA,3.0,37.0,Sun Life Stadium,False,66.0,10.0,82.0,,Monday,December,-7.0,61.0,PHI,MIA,PHI,MIA,OVER,24.0
224,2003,16,False,MIN,45.0,20.0,KC,KC,-3.0,54.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Saturday,December,25.0,65.0,MIN,KC,MIN,KC,OVER,11.0
225,2003,16,False,NYJ,16.0,21.0,NE,NE,-3.0,35.0,Giants Stadium,False,35.0,14.0,59.0,,Saturday,December,-5.0,37.0,NE,NYJ,NE,NYJ,OVER,2.0
226,2003,16,False,TB,28.0,30.0,ATL,TB,6.5,38.5,Raymond James Stadium,False,50.0,10.0,48.0,,Saturday,December,-2.0,58.0,ATL,TB,ATL,TB,OVER,19.5
227,2003,16,False,LAR,27.0,10.0,CIN,LAR,7.0,54.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,December,17.0,37.0,LAR,CIN,LAR,CIN,UNDER,-17.0
228,2003,16,False,SEA,28.0,10.0,ARI,SEA,15.5,44.5,CenturyLink Field,False,46.0,6.0,94.0,,Sunday,December,18.0,38.0,SEA,ARI,SEA,ARI,UNDER,-6.5
229,2003,16,False,PIT,40.0,24.0,LAC,PIT,6.5,42.0,Heinz Field,False,24.0,10.0,73.0,,Sunday,December,16.0,64.0,PIT,LAC,PIT,LAC,OVER,22.0
230,2003,16,False,JAX,20.0,19.0,NO,JAX,3.0,42.0,EverBank Field,False,46.0,10.0,49.0,,Sunday,December,1.0,39.0,JAX,NO,NO,JAX,UNDER,-3.0
231,2003,16,False,IND,17.0,31.0,DEN,IND,6.5,48.5,RCA Dome,False,72.0,0.0,,indoor,Sunday,December,-14.0,48.0,DEN,IND,DEN,IND,UNDER,-0.5
232,2003,16,False,PHI,28.0,31.0,SF,PHI,7.0,44.0,Lincoln Financial Field,False,32.0,14.0,52.0,,Sunday,December,-3.0,59.0,SF,PHI,SF,PHI,OVER,15.0
233,2003,16,False,DAL,19.0,3.0,NYG,DAL,12.5,35.5,Texas Stadium,False,55.0,18.0,56.0,,Sunday,December,16.0,22.0,DAL,NYG,DAL,NYG,UNDER,-13.5
234,2003,16,False,CLE,0.0,35.0,BAL,BAL,-3.0,35.5,FirstEnergy Stadium,False,29.0,16.0,65.0,,Sunday,December,-35.0,35.0,BAL,CLE,BAL,CLE,UNDER,-0.5
235,2003,16,False,CHI,27.0,24.0,WAS,CHI,4.0,35.0,Soldier Field,False,34.0,17.0,56.0,,Sunday,December,3.0,51.0,CHI,WAS,WAS,CHI,OVER,16.0
236,2003,16,False,CAR,20.0,14.0,DET,CAR,7.5,37.0,Bank of America Stadium,False,30.0,7.0,52.0,,Sunday,December,6.0,34.0,CAR,DET,DET,CAR,UNDER,-3.0
237,2003,16,False,BUF,3.0,20.0,MIA,BUF,3.0,33.0,Ralph Wilson Stadium,False,31.0,20.0,63.0,,Sunday,December,-17.0,23.0,MIA,BUF,MIA,BUF,UNDER,-10.0
238,2003,16,False,HOU,24.0,27.0,TEN,TEN,-5.5,39.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,December,-3.0,51.0,TEN,HOU,HOU,TEN,OVER,12.0
239,2003,16,False,LVR,7.0,41.0,GB,GB,-5.5,44.0,Oakland Coliseum,False,51.0,8.0,87.0,,Monday,December,-34.0,48.0,GB,LVR,GB,LVR,OVER,4.0
240,2003,17,False,NE,31.0,0.0,BUF,NE,9.5,34.5,Gillette Stadium,False,40.0,14.0,46.0,,Saturday,December,31.0,31.0,NE,BUF,NE,BUF,UNDER,-3.5
241,2003,17,False,SF,17.0,24.0,SEA,SF,2.5,46.5,Candlestick Park,False,44.0,6.0,79.0,,Saturday,December,-7.0,41.0,SEA,SF,SEA,SF,UNDER,-5.5
242,2003,17,False,WAS,7.0,31.0,PHI,PHI,-9.0,42.0,FedEx Field,False,43.0,11.0,40.0,,Saturday,December,-24.0,38.0,PHI,WAS,PHI,WAS,UNDER,-4.0
243,2003,17,False,NYG,24.0,37.0,CAR,CAR,-4.5,34.5,Giants Stadium,False,42.0,7.0,47.0,,Sunday,December,-13.0,61.0,CAR,NYG,CAR,NYG,OVER,26.5
244,2003,17,False,NO,13.0,7.0,DAL,DAL,-1.0,38.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,December,6.0,20.0,NO,DAL,NO,DAL,UNDER,-18.0
245,2003,17,False,MIA,23.0,21.0,NYJ,MIA,3.5,37.5,Sun Life Stadium,False,68.0,10.0,68.0,,Sunday,December,2.0,44.0,MIA,NYJ,NYJ,MIA,OVER,6.5
246,2003,17,False,KC,31.0,3.0,CHI,KC,7.5,43.5,Arrowhead Stadium,False,44.0,12.0,70.0,,Sunday,December,28.0,34.0,KC,CHI,KC,CHI,UNDER,-9.5
247,2003,17,False,HOU,17.0,20.0,IND,IND,-9.0,46.5,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,December,-3.0,37.0,IND,HOU,HOU,IND,UNDER,-9.5
248,2003,17,False,ATL,21.0,14.0,JAX,ATL,2.5,44.0,Georgia Dome,False,72.0,0.0,,indoor,Sunday,December,7.0,35.0,ATL,JAX,ATL,JAX,UNDER,-9.0
249,2003,17,False,DET,30.0,20.0,LAR,LAR,-12.0,45.0,Ford Field,False,72.0,0.0,,indoor,Sunday,December,10.0,50.0,DET,LAR,DET,LAR,OVER,5.0
250,2003,17,False,CIN,14.0,22.0,CLE,CIN,8.5,42.0,Paul Brown Stadium,False,45.0,12.0,43.0,,Sunday,December,-8.0,36.0,CLE,CIN,CLE,CIN,UNDER,-6.0
251,2003,17,False,BAL,13.0,10.0,PIT,BAL,6.0,37.5,M&T Bank Stadium,False,36.0,4.0,65.0,,Sunday,December,3.0,23.0,BAL,PIT,PIT,BAL,UNDER,-14.5
252,2003,17,False,ARI,18.0,17.0,MIN,MIN,-7.5,45.5,University of Phoenix Stadium,False,43.0,9.0,24.0,,Sunday,December,1.0,35.0,ARI,MIN,ARI,MIN,UNDER,-10.5
253,2003,17,False,LAC,21.0,14.0,LVR,LAC,6.0,46.0,Qualcomm Stadium,False,50.0,5.0,50.0,,Sunday,December,7.0,35.0,LAC,LVR,LAC,LVR,UNDER,-11.0
254,2003,17,False,GB,31.0,3.0,DEN,GB,10.0,41.5,Lambeau Field,False,42.0,15.0,87.0,,Sunday,December,28.0,34.0,GB,DEN,GB,DEN,UNDER,-7.5
255,2003,17,False,TEN,33.0,13.0,TB,TEN,4.0,39.0,Nissan Stadium,False,46.0,10.0,47.0,,Sunday,December,20.0,46.0,TEN,TB,TEN,TB,OVER,7.0
256,2003,19,True,CAR,29.0,10.0,DAL,CAR,3.0,34.0,Bank of America Stadium,False,,,,,Saturday,January,19.0,39.0,CAR,DAL,CAR,DAL,OVER,5.0
257,2003,19,True,BAL,17.0,20.0,TEN,TEN,-1.0,38.0,M&T Bank Stadium,False,,,,,Saturday,January,-3.0,37.0,TEN,BAL,TEN,BAL,UNDER,-1.0
258,2003,19,True,GB,33.0,27.0,SEA,GB,7.5,43.5,Lambeau Field,False,,,,,Sunday,January,6.0,60.0,GB,SEA,SEA,GB,OVER,16.5
259,2003,19,True,IND,41.0,10.0,DEN,IND,3.0,49.0,RCA Dome,False,72.0,0.0,,indoor,Sunday,January,31.0,51.0,IND,DEN,IND,DEN,OVER,2.0
260,2003,20,True,NE,17.0,14.0,TEN,NE,6.0,34.0,Gillette Stadium,False,,,,,Saturday,January,3.0,31.0,NE,TEN,TEN,NE,UNDER,-3.0
261,2003,20,True,LAR,23.0,29.0,CAR,LAR,7.0,46.0,Edward Jones Dome,False,72.0,0.0,,indoor,Saturday,January,-6.0,52.0,CAR,LAR,CAR,LAR,OVER,6.0
262,2003,20,True,KC,31.0,38.0,IND,KC,3.0,53.0,Arrowhead Stadium,False,,,,,Sunday,January,-7.0,69.0,IND,KC,IND,KC,OVER,16.0
263,2003,20,True,PHI,20.0,17.0,GB,PHI,4.0,43.0,Lincoln Financial Field,False,,,,,Sunday,January,3.0,37.0,PHI,GB,GB,PHI,UNDER,-6.0
264,2003,21,True,PHI,3.0,14.0,CAR,PHI,4.0,36.5,Lincoln Financial Field,False,,,,,Sunday,January,-11.0,17.0,CAR,PHI,CAR,PHI,UNDER,-19.5
265,2003,21,True,NE,24.0,14.0,IND,NE,3.5,42.0,Gillette Stadium,False,,,,,Sunday,January,10.0,38.0,NE,IND,NE,IND,UNDER,-4.0
266,2003,22,True,NE,32.0,29.0,CAR,NE,7.0,37.5,Reliant Stadium,True,72.0,0.0,,indoor,Sunday,February,3.0,61.0,NE,CAR,CAR,NE,OVER,23.5
267,2004,1,False,NE,27.0,24.0,IND,NE,3.0,44.5,Gillette Stadium,False,71.0,14.0,90.0,,Thursday,September,3.0,51.0,NE,IND,PUSH,PUSH,OVER,6.5
268,2004,1,False,MIA,7.0,17.0,TEN,TEN,-3.0,38.0,Sun Life Stadium,False,84.0,14.0,73.0,,Saturday,September,-10.0,24.0,TEN,MIA,TEN,MIA,UNDER,-14.0
269,2004,1,False,NYJ,31.0,24.0,CIN,NYJ,5.5,42.0,Giants Stadium,False,70.0,6.0,62.0,,Sunday,September,7.0,55.0,NYJ,CIN,NYJ,CIN,OVER,13.0
270,2004,1,False,LAR,17.0,10.0,ARI,LAR,11.0,46.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,September,7.0,27.0,LAR,ARI,ARI,LAR,UNDER,-19.0
271,2004,1,False,SF,19.0,21.0,ATL,ATL,-3.0,44.5,Candlestick Park,False,65.0,21.0,81.0,,Sunday,September,-2.0,40.0,ATL,SF,SF,ATL,UNDER,-4.5
272,2004,1,False,PHI,31.0,17.0,NYG,PHI,9.5,41.5,Lincoln Financial Field,False,68.0,6.0,66.0,,Sunday,September,14.0,48.0,PHI,NYG,PHI,NYG,OVER,6.5
273,2004,1,False,NO,7.0,21.0,SEA,SEA,-2.5,45.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,September,-14.0,28.0,SEA,NO,SEA,NO,UNDER,-17.0
274,2004,1,False,WAS,16.0,10.0,TB,WAS,2.5,38.5,FedEx Field,False,72.0,6.0,72.0,,Sunday,September,6.0,26.0,WAS,TB,WAS,TB,UNDER,-12.5
